numero_de_cliente,probabilidad,
646908795,0.000913236,0
500727444,0.000913174,0
1336541172,0.00091317,0
680839354,0.000913128,0
912845504,0.000913049,0
254664456,0.000913033,0
569435455,0.000913014,0
754586629,0.000913013,0
849581565,0.000913,0
964594551,0.00091299,0
1154128555,0.00091298,0
1202357703,0.000912979,0
955751853,0.000912936,0
978015828,0.000912894,0
856268979,0.000912883,0
699094453,0.000912819,0
483717719,0.000912811,0
961538761,0.000912801,0
252331229,0.000912656,0
814786973,0.000912632,0
318766322,0.000912619,0
285012468,0.00091261,0
869348445,0.00091259,0
1046973909,0.000912526,0
301895155,0.000912428,0
770117613,0.000912391,0
1049577913,0.000912352,0
288857116,0.000912348,0
1129295802,0.000912197,0
475059308,0.000912196,0
980406595,0.000912143,0
261343339,0.000912134,0
716701891,0.000912023,0
576747415,0.000912019,0
475921232,0.000912017,0
1196755228,0.000911972,0
1034782832,0.000911968,0
670670836,0.000911963,0
1307628579,0.000911953,0
1594747389,0.000911951,0
538599560,0.000911909,0
741442688,0.000911701,0
850822934,0.00091165,0
314537215,0.000911641,0
588980644,0.000911638,0
496559883,0.000911626,0
334338810,0.000911584,0
825054440,0.000911562,0
503872056,0.000911505,0
734786853,0.000911501,0
942169252,0.0009115,0
592713635,0.000911497,0
1496707816,0.000911477,0
305655644,0.000911452,0
544541003,0.000911416,0
835722507,0.000911372,0
660705359,0.000911349,0
315901020,0.000911336,0
347169666,0.000911314,0
261814587,0.000911278,0
1128553255,0.000911242,0
269170159,0.000911228,0
956723752,0.000911222,0
628505070,0.000911207,0
892328349,0.000911205,0
1323376156,0.000911199,0
922912715,0.000911157,0
475803452,0.000911139,0
310265803,0.000911129,0
584986644,0.000911111,0
1228826294,0.000911111,0
1007270003,0.000911081,0
1005319212,0.000911056,0
434009028,0.000910982,0
958473125,0.000910825,0
963510927,0.000910791,0
1316758972,0.000910775,0
302934150,0.000910766,0
1200036143,0.000910762,0
731696059,0.000910683,0
342694863,0.000910682,0
719093606,0.000910671,0
878035737,0.000910667,0
261690983,0.000910611,0
564697244,0.000910574,0
912139857,0.000910572,0
1558249214,0.000910554,0
640843381,0.000910513,0
1158016303,0.000910444,0
732375446,0.000910435,0
803660339,0.000910371,0
305372398,0.000910314,0
1053020365,0.000910301,0
570034629,0.0009103,0
853250012,0.000910273,0
1488933208,0.000910224,0
1301664018,0.00091022,0
877032480,0.000910218,0
856546469,0.00091021,0
941232870,0.000910197,0
468535686,0.000910178,0
491190337,0.000910152,0
894640208,0.000910143,0
512649929,0.000910104,0
1006301093,0.000910083,0
1171255624,0.000910076,0
473056365,0.000910075,0
553687152,0.00091004,0
436489419,0.000909953,0
439164824,0.000909944,0
1071605457,0.000909926,0
1052921620,0.000909916,0
935381495,0.000909842,0
968830149,0.000909724,0
268743027,0.000909707,0
1323963587,0.000909672,0
575102551,0.000909669,0
573815169,0.000909595,0
952372552,0.000909564,0
590021971,0.000909544,0
950453913,0.00090937,0
328796932,0.000909297,0
809855276,0.000909292,0
553188696,0.000909203,0
847129320,0.000909194,0
908446542,0.000909187,0
608721708,0.000909116,0
258938345,0.00090911,0
1588457286,0.000909094,0
345204503,0.000909038,0
956990371,0.000909031,0
319826317,0.000908979,0
864145031,0.000908959,0
1319481849,0.000908948,0
717204582,0.000908868,0
859288160,0.000908863,0
1194447450,0.00090884,0
459601980,0.00090882,0
694627822,0.000908774,0
749143496,0.000908727,0
1498149801,0.000908695,0
772334374,0.00090865,0
915155758,0.000908585,0
858198114,0.000908494,0
532626468,0.00090849,0
1246393330,0.000908489,0
341106660,0.00090847,0
869020058,0.00090839,0
1109087418,0.000908246,0
1443246518,0.000908237,0
958302253,0.000908229,0
594915956,0.000908198,0
1151050741,0.000908191,0
677700276,0.000908178,0
813758259,0.000908166,0
356430530,0.000908106,0
262062615,0.000908059,0
1188695042,0.000907994,0
1121779350,0.000907987,0
834840745,0.000907899,0
998493086,0.000907752,0
816664476,0.000907737,0
563577736,0.000907592,0
624569124,0.000907583,0
594907279,0.000907562,0
676484363,0.000907495,0
752864309,0.000907485,0
691580563,0.000907419,0
1016942251,0.000907353,0
639484308,0.000907303,0
272877915,0.000907301,0
446652830,0.000907251,0
920227472,0.000907235,0
868058364,0.000907234,0
801425491,0.000907222,0
1340577247,0.00090719,0
1179780218,0.000907159,0
504312689,0.000907144,0
1070401577,0.00090713,0
1164173315,0.000907119,0
701304656,0.000907101,0
439254671,0.000907043,0
748766825,0.000906994,0
555236636,0.000906988,0
588751215,0.000906967,0
729151346,0.000906878,0
1098274671,0.000906822,0
637931331,0.000906813,0
550958365,0.000906812,0
1588206192,0.000906791,0
915951832,0.00090679,0
511412718,0.000906756,0
845991947,0.00090664,0
866042662,0.000906624,0
341701743,0.000906562,0
342252556,0.00090655,0
1120038440,0.000906478,0
604061447,0.00090645,0
487712957,0.000906369,0
987610988,0.000906336,0
1349218596,0.000906322,0
351173580,0.000906241,0
1110304134,0.00090621,0
617672631,0.00090617,0
304317212,0.000906165,0
606704837,0.000906133,0
475483306,0.000906018,0
927988588,0.000906016,0
757009189,0.000905869,0
963356247,0.000905806,0
516875834,0.000905785,0
718966347,0.00090576,0
339408696,0.000905693,0
948094359,0.000905599,0
496619174,0.000905595,0
308867208,0.000905595,0
324094083,0.00090555,0
301019670,0.000905545,0
595360227,0.000905541,0
563305497,0.000905509,0
755457160,0.000905472,0
1314409187,0.000905433,0
477311732,0.0009054,0
1297809823,0.000905296,0
493103869,0.000905274,0
634305830,0.000905238,0
337201849,0.000905224,0
1060580199,0.000905213,0
737781969,0.000905174,0
1044896431,0.000905171,0
733808610,0.000905157,0
642423488,0.000905147,0
293940862,0.000905133,0
603430045,0.000905133,0
1340621731,0.000905054,0
516630871,0.000905002,0
800642397,0.000904961,0
1179286066,0.000904854,0
1335423706,0.000904835,0
707576749,0.000904832,0
823198816,0.000904742,0
825769276,0.000904701,0
1068135003,0.000904653,0
646917036,0.000904639,0
1427926807,0.000904625,0
1087666989,0.000904613,0
571094691,0.000904561,0
462613790,0.000904525,0
708257008,0.000904494,0
853344675,0.000904454,0
266473977,0.000904426,0
1078612727,0.000904418,0
837990609,0.000904415,0
466569574,0.000904404,0
259852489,0.000904373,0
857685730,0.000904351,0
1134609191,0.000904344,0
464351788,0.000904329,0
633098013,0.000904115,0
292151156,0.000904004,0
263210125,0.000903972,0
1235689311,0.000903934,0
318508089,0.000903893,0
1161434315,0.00090386,0
267765954,0.00090379,0
921097927,0.00090379,0
575508171,0.000903774,0
1135018825,0.000903761,0
775438952,0.000903706,0
598256887,0.000903697,0
634585438,0.000903697,0
1032024002,0.000903646,0
708464412,0.000903631,0
595985720,0.000903626,0
1159647384,0.000903617,0
285041571,0.000903613,0
1197717067,0.000903594,0
803567726,0.000903547,0
571056118,0.00090353,0
828114466,0.00090352,0
1012283228,0.000903519,0
817373692,0.00090351,0
616101123,0.000903451,0
1124881306,0.000903428,0
939167356,0.000903401,0
1017025607,0.000903384,0
923967321,0.000903378,0
856284658,0.000903352,0
636227902,0.000903332,0
511810465,0.0009033,0
468070270,0.00090327,0
580054803,0.000903229,0
724471324,0.00090322,0
1300797936,0.00090319,0
991625184,0.000903116,0
355070876,0.000903036,0
1313129687,0.000903006,0
1454773443,0.00090299,0
795804638,0.000902941,0
347054875,0.000902908,0
775424878,0.000902899,0
1008776019,0.000902891,0
1011645993,0.000902795,0
1461147705,0.000902758,0
590366182,0.000902758,0
641640616,0.000902748,0
1065624056,0.000902733,0
440396484,0.000902689,0
667600247,0.000902668,0
957957239,0.000902655,0
1357563197,0.000902606,0
574970108,0.000902606,0
346207469,0.00090258,0
698791370,0.000902554,0
315273264,0.000902297,0
272810896,0.000902289,0
1039018224,0.000902205,0
1009575014,0.000902197,0
479019977,0.000902194,0
1331281012,0.000902165,0
1583524641,0.000902142,0
1437996426,0.000902135,0
596359623,0.000902111,0
256815367,0.00090202,0
1068556669,0.000901976,0
1452126338,0.000901869,0
1462568324,0.000901718,0
574854745,0.000901708,0
345290993,0.000901641,0
1160723502,0.000901587,0
307965386,0.000901582,0
1032237829,0.000901489,0
1302564892,0.000901469,0
272783551,0.000901449,0
1072367107,0.000901428,0
1387043598,0.00090138,0
1451725458,0.000901372,0
484119258,0.000901355,0
568820099,0.000901349,0
334456803,0.000901264,0
1138294419,0.000901209,0
1072676536,0.000901205,0
856508322,0.000901171,0
1023273994,0.000901085,0
665051734,0.000901042,0
266577607,0.000900987,0
915061172,0.000900978,0
690948213,0.000900962,0
601407998,0.000900949,0
323120434,0.000900947,0
847635504,0.000900919,0
1044861939,0.000900917,0
913471731,0.000900905,0
701096885,0.000900884,0
512359527,0.000900861,0
254541355,0.000900849,0
1158856058,0.00090081,0
1107534143,0.000900809,0
705604942,0.000900788,0
958937524,0.000900672,0
807472092,0.000900542,0
1189440211,0.000900539,0
465587249,0.000900531,0
678350500,0.000900471,0
293528530,0.000900469,0
668630198,0.000900366,0
648171890,0.000900341,0
602506712,0.000900279,0
303081393,0.000900271,0
259218901,0.000900251,0
516188052,0.000900223,0
310976257,0.000900193,0
821348366,0.000900178,0
1129494377,0.000900156,0
656256294,0.000900139,0
493054279,0.000900134,0
834245731,0.000900099,0
354402061,0.000900087,0
1587693150,0.00090008,0
1046803328,0.000900065,0
900292351,0.00090002,0
554056086,0.000899996,0
937578573,0.000899992,0
919760229,0.000899913,0
1168739135,0.000899901,0
500043684,0.000899891,0
960120619,0.000899878,0
337722765,0.000899849,0
1206301746,0.000899845,0
281111235,0.000899843,0
1013932985,0.00089983,0
452909894,0.000899823,0
898206632,0.000899822,0
726903364,0.000899744,0
629509855,0.000899666,0
338693570,0.00089965,0
640739461,0.000899633,0
814127201,0.000899611,0
1096012180,0.000899601,0
762524516,0.000899573,0
572236001,0.000899558,0
560053029,0.000899516,0
595946924,0.000899508,0
622447307,0.000899504,0
1488878656,0.00089948,0
1217852957,0.000899418,0
689997826,0.000899312,0
738396018,0.000899309,0
816534518,0.00089919,0
1085482243,0.000899162,0
876475459,0.000899076,0
347924826,0.000899039,0
550488133,0.000899037,0
805566434,0.000898992,0
487316671,0.000898979,0
508961712,0.000898968,0
684266418,0.000898959,0
337551680,0.000898951,0
594989397,0.00089894,0
763518584,0.000898854,0
253271480,0.000898818,0
642324598,0.000898813,0
598716991,0.000898791,0
457804613,0.000898731,0
262943284,0.000898692,0
534110904,0.000898688,0
1233315393,0.000898645,0
864001580,0.000898501,0
496939542,0.00089847,0
266112405,0.000898452,0
729233678,0.000898451,0
833160066,0.000898425,0
600139207,0.000898414,0
1150599912,0.000898322,0
616087408,0.000898228,0
461037688,0.000898179,0
943187752,0.000898153,0
292247783,0.000898078,0
1313200422,0.000898025,0
514657603,0.000898016,0
321814529,0.00089795,0
554977011,0.000897927,0
439310674,0.000897893,0
621506109,0.000897836,0
808640678,0.000897807,0
689235663,0.000897788,0
1193524416,0.000897756,0
306538866,0.000897741,0
265356587,0.000897701,0
806479852,0.000897693,0
487685972,0.000897666,0
349047024,0.000897606,0
654241540,0.000897585,0
1338357198,0.000897579,0
677439489,0.000897554,0
866966354,0.000897298,0
256086022,0.000897245,0
1121257197,0.000897203,0
634188494,0.000897147,0
283573839,0.000897144,0
1043061447,0.000897075,0
755555752,0.00089707,0
1180694430,0.000897036,0
1021503477,0.000897006,0
647534143,0.000896994,0
1090385272,0.000896902,0
837305825,0.000896767,0
927284333,0.000896747,0
710422001,0.000896715,0
1130643347,0.000896703,0
635231127,0.000896689,0
775881771,0.000896685,0
701347176,0.000896678,0
732351603,0.000896648,0
253002811,0.000896635,0
633268226,0.000896584,0
880640544,0.000896516,0
634107324,0.000896473,0
1522079725,0.000896423,0
862207502,0.000896406,0
1096698493,0.000896379,0
1198439332,0.000896302,0
315109540,0.000896234,0
1090231617,0.000896208,0
331228681,0.000896127,0
434771985,0.000896126,0
470264427,0.000896092,0
251164762,0.000896048,0
310406332,0.000896044,0
1052725813,0.000896022,0
1037319381,0.000895965,0
586066041,0.000895958,0
321535143,0.000895898,0
311279999,0.000895888,0
610918119,0.000895872,0
1057156714,0.00089583,0
526046483,0.000895814,0
307324214,0.000895814,0
651140319,0.000895793,0
1049493754,0.00089578,0
1164000838,0.000895774,0
595487486,0.000895757,0
1084479781,0.000895733,0
1173250105,0.000895677,0
252049145,0.000895666,0
934740324,0.000895612,0
514692907,0.000895539,0
725006680,0.000895515,0
1458564188,0.000895489,0
844173513,0.000895466,0
1388310271,0.000895464,0
581263500,0.000895432,0
275566881,0.00089536,0
595288100,0.000895347,0
980372026,0.000895305,0
1208515450,0.00089527,0
851161381,0.000895255,0
1069403205,0.000895244,0
1114344077,0.000895176,0
1212709629,0.00089515,0
887255251,0.000895113,0
265896247,0.000895078,0
512111721,0.000895073,0
940140279,0.000895046,0
804755560,0.000895043,0
602619607,0.000894948,0
345869594,0.000894942,0
1212813694,0.000894891,0
882653556,0.000894863,0
1306211025,0.000894822,0
1453864191,0.000894778,0
872545789,0.000894734,0
1085920827,0.00089466,0
292714659,0.000894645,0
448102544,0.000894628,0
627793668,0.000894598,0
1499479267,0.000894561,0
255975903,0.000894508,0
308452689,0.000894488,0
751394023,0.000894481,0
730551470,0.000894473,0
588740788,0.000894426,0
253794291,0.000894426,0
787557389,0.000894409,0
904198101,0.000894406,0
1324086465,0.000894383,0
824711032,0.000894346,0
1351648372,0.00089434,0
775348157,0.000894322,0
985196003,0.000894315,0
593260878,0.000894306,0
481086798,0.000894288,0
1198542671,0.000894222,0
751139292,0.000894205,0
326007547,0.000894196,0
562529338,0.000894185,0
690388639,0.000894184,0
495659812,0.000894114,0
1204227188,0.000894109,0
1128213929,0.000894102,0
1084790166,0.000894072,0
344291306,0.000894065,0
1315734930,0.000893972,0
904997967,0.000893962,0
869154823,0.00089396,0
802284716,0.000893951,0
1388363798,0.000893945,0
310184778,0.000893866,0
347140273,0.000893861,0
353884425,0.000893815,0
1186725208,0.000893687,0
1024758209,0.000893683,0
598684387,0.000893611,0
1452806896,0.000893532,0
469042169,0.000893523,0
674119557,0.000893509,0
595629689,0.000893477,0
1318383426,0.000893465,0
301795975,0.000893447,0
788111345,0.000893405,0
681704702,0.000893395,0
567834708,0.000893392,0
338935253,0.000893351,0
863739701,0.00089332,0
307653703,0.000893306,0
704160548,0.000893273,0
1213316087,0.000893256,0
861424340,0.000893173,0
862091618,0.000893153,0
1037387716,0.000893091,0
946428854,0.000893078,0
662390923,0.000893057,0
312109395,0.000893047,0
437077286,0.000893037,0
595084709,0.000892995,0
341222467,0.000892982,0
625085376,0.000892972,0
339227329,0.000892957,0
624922088,0.000892934,0
497463378,0.000892927,0
552938115,0.00089292,0
873671344,0.000892884,0
625469622,0.000892881,0
329305670,0.000892867,0
1138618502,0.000892855,0
935425108,0.00089283,0
590643014,0.00089282,0
1357420771,0.000892817,0
1108361284,0.000892815,0
624594794,0.0008928,0
1126180354,0.000892731,0
629549966,0.000892721,0
272625225,0.000892652,0
573375048,0.000892565,0
432882372,0.000892557,0
981402704,0.000892522,0
288646210,0.000892459,0
1234895064,0.000892421,0
949242090,0.000892354,0
346048707,0.000892306,0
901073617,0.000892288,0
397158034,0.000892234,0
688190477,0.000892194,0
908890890,0.000892176,0
837084714,0.000892175,0
356162664,0.000892174,0
774831033,0.000892169,0
1153678674,0.000892098,0
1232968330,0.000892086,0
1103168511,0.000892072,0
974974180,0.000892029,0
598709767,0.000892017,0
759718650,0.000892015,0
882744786,0.000891988,0
689015646,0.000891979,0
484173220,0.000891958,0
908320453,0.00089194,0
1150193702,0.00089192,0
764526000,0.000891882,0
300979491,0.000891882,0
309260864,0.000891832,0
796418465,0.000891812,0
949998489,0.000891784,0
585219719,0.000891771,0
941995836,0.000891756,0
289873131,0.000891718,0
803013847,0.000891717,0
825387285,0.000891706,0
257343430,0.000891705,0
863791187,0.000891636,0
464889117,0.000891633,0
338896525,0.000891584,0
739571163,0.000891562,0
701086680,0.000891536,0
757815254,0.000891505,0
1092026498,0.000891444,0
779651731,0.000891415,0
678269987,0.000891388,0
859337750,0.000891359,0
746125340,0.000891353,0
554293755,0.000891343,0
649368478,0.000891312,0
1210358239,0.000891252,0
337037912,0.000891248,0
809270253,0.000891219,0
1047258760,0.000891155,0
679839812,0.000891135,0
689654845,0.000891134,0
507987337,0.000891117,0
1037160328,0.000891113,0
1177622235,0.000891091,0
576078019,0.000891086,0
617038163,0.000891064,0
431799338,0.000891054,0
433959506,0.000891013,0
283540653,0.000890996,0
947090154,0.000890896,0
346680980,0.000890871,0
492270238,0.000890775,0
611414611,0.000890766,0
974231351,0.000890748,0
560484832,0.000890724,0
989926708,0.000890711,0
694095524,0.000890698,0
992748988,0.000890653,0
878709069,0.000890647,0
1439778839,0.000890608,0
298582157,0.000890588,0
342241983,0.000890557,0
456278255,0.000890494,0
308029707,0.000890447,0
501587181,0.000890443,0
1137234715,0.00089043,0
1335893869,0.000890415,0
636882054,0.000890403,0
649486625,0.000890364,0
567958756,0.000890271,0
897210378,0.000890251,0
590336574,0.000890219,0
562293565,0.000890146,0
880440876,0.000890132,0
766168609,0.000890091,0
785165965,0.000890019,0
750754525,0.000889936,0
334095009,0.000889912,0
324680490,0.0008899,0
962750225,0.000889835,0
1097553858,0.000889709,0
830127102,0.000889702,0
1038574388,0.000889639,0
1010274819,0.00088961,0
724034705,0.000889607,0
704092726,0.000889556,0
1471632646,0.000889483,0
600640729,0.000889467,0
550193214,0.000889411,0
1071417088,0.000889406,0
655335959,0.000889384,0
853591755,0.000889351,0
1102015391,0.00088924,0
784201137,0.000889156,0
1458373923,0.000889123,0
815391167,0.000889105,0
1252646823,0.000889088,0
251426786,0.000888971,0
831307575,0.000888962,0
272798205,0.000888939,0
1012302776,0.000888913,0
1461142308,0.000888849,0
717280424,0.000888757,0
523594162,0.000888757,0
718686602,0.000888715,0
1172804450,0.000888621,0
280221967,0.000888621,0
767004137,0.000888616,0
333267363,0.000888573,0
530916771,0.00088854,0
352962117,0.000888535,0
1167186586,0.000888534,0
459124455,0.000888527,0
635317481,0.000888462,0
815681928,0.000888451,0
903682506,0.000888371,0
618815247,0.000888262,0
261687405,0.00088824,0
481922693,0.000888202,0
792236754,0.000888191,0
654445879,0.000888188,0
317079306,0.000888148,0
748194569,0.000888128,0
661223576,0.000888121,0
1444102097,0.000888104,0
874038313,0.000888102,0
284552808,0.000888067,0
354393897,0.000888033,0
902908968,0.000887976,0
481736800,0.00088795,0
842423559,0.000887935,0
1469643853,0.000887867,0
1072378559,0.000887841,0
1249993152,0.000887798,0
466526252,0.000887778,0
515129885,0.000887746,0
493164399,0.000887738,0
617557472,0.00088771,0
755438194,0.0008877,0
294188814,0.000887636,0
751979268,0.000887585,0
569633671,0.000887571,0
266894687,0.000887371,0
509017792,0.000887368,0
305730324,0.000887323,0
571894344,0.000887306,0
434948544,0.000887283,0
300513264,0.000887254,0
833304754,0.000887238,0
783480187,0.000887199,0
568844164,0.000887121,0
316574429,0.000887083,0
851859445,0.000887073,0
943115335,0.000887012,0
479732763,0.00088697,0
302281962,0.000886961,0
1024039581,0.000886938,0
1010960338,0.000886906,0
856062301,0.00088688,0
265616204,0.000886868,0
1325325205,0.000886867,0
1179749372,0.000886857,0
494328390,0.000886782,0
494200474,0.000886736,0
753135745,0.000886624,0
474069758,0.000886601,0
1306701753,0.000886582,0
313496393,0.000886543,0
587163303,0.000886511,0
261376004,0.000886508,0
517410455,0.000886492,0
873819969,0.000886486,0
709283390,0.00088646,0
1317772297,0.000886459,0
746435128,0.000886417,0
654443915,0.000886393,0
1166765364,0.000886382,0
575737890,0.000886217,0
765440434,0.000886182,0
1011220031,0.000886137,0
1000675501,0.00088611,0
339487970,0.000886106,0
570476714,0.000886099,0
512414659,0.000886022,0
674906732,0.000885976,0
1092120648,0.000885921,0
784116184,0.000885897,0
720083079,0.000885875,0
976070571,0.000885842,0
445093936,0.00088578,0
1595488254,0.000885775,0
886047357,0.000885741,0
333349840,0.000885735,0
445172843,0.000885706,0
504056565,0.000885627,0
575774713,0.000885576,0
598103019,0.000885573,0
292334128,0.000885564,0
638249214,0.000885521,0
796991524,0.000885507,0
465256377,0.0008855,0
432996216,0.000885493,0
481656287,0.000885482,0
278324917,0.000885468,0
794667265,0.000885468,0
990314753,0.000885466,0
496263434,0.000885413,0
1064749878,0.000885412,0
530375138,0.000885376,0
562737255,0.00088532,0
607306265,0.000885271,0
845065044,0.00088516,0
257502636,0.000885126,0
311617574,0.000885075,0
507412518,0.000885061,0
975483362,0.00088506,0
939102309,0.000884987,0
330859457,0.000884982,0
1130568376,0.000884952,0
814100361,0.000884871,0
779805608,0.000884865,0
690207784,0.000884835,0
462253755,0.000884795,0
1188801371,0.000884758,0
1075226219,0.000884652,0
668065961,0.000884609,0
1074895202,0.000884551,0
1020321911,0.000884512,0
878324747,0.000884482,0
441053566,0.000884425,0
1344271442,0.000884345,0
878303449,0.00088433,0
810456123,0.000884324,0
334598503,0.000884292,0
895250167,0.000884289,0
668086525,0.000884199,0
1243532109,0.000884157,0
315791267,0.00088414,0
949322091,0.000884097,0
1062204576,0.000883973,0
284827531,0.000883949,0
1228614952,0.000883926,0
261185303,0.000883792,0
449795837,0.000883781,0
1181409992,0.000883698,0
321409131,0.000883653,0
597036021,0.000883636,0
874794643,0.000883625,0
310164282,0.000883601,0
504769061,0.000883561,0
960628699,0.000883543,0
821161235,0.000883534,0
511403606,0.000883529,0
328632551,0.000883509,0
1052663678,0.000883497,0
873865255,0.000883496,0
315726655,0.000883479,0
599231194,0.000883431,0
1026205369,0.000883406,0
1210653449,0.000883383,0
960429168,0.000883307,0
1014873893,0.000883269,0
349174360,0.000883261,0
619907112,0.000883235,0
337442439,0.000883186,0
1071323595,0.000883181,0
702886010,0.000883179,0
669885710,0.000883159,0
667214464,0.000883146,0
630103700,0.000883114,0
741876387,0.000883012,0
1358323899,0.000882978,0
257865157,0.000882976,0
1328614361,0.000882897,0
596052893,0.000882863,0
877898196,0.000882839,0
484336867,0.000882836,0
355541988,0.000882829,0
1000860522,0.000882825,0
456055607,0.000882813,0
661940376,0.000882808,0
1005664003,0.000882784,0
1594111760,0.00088275,0
1241628423,0.000882746,0
785660629,0.000882742,0
1317605661,0.000882738,0
857458709,0.000882676,0
270390444,0.000882632,0
478383537,0.00088262,0
458395110,0.000882575,0
904381953,0.000882549,0
724386798,0.000882535,0
1318419600,0.000882481,0
572814611,0.000882479,0
272815712,0.000882422,0
324829628,0.000882373,0
750010091,0.000882341,0
732747454,0.000882315,0
936861329,0.000882312,0
809046589,0.000882302,0
622024770,0.000882295,0
1314784696,0.000882268,0
344959105,0.000882218,0
340211038,0.00088204,0
1207311492,0.000881899,0
688897498,0.000881885,0
1341460247,0.000881875,0
973353526,0.00088187,0
713699995,0.00088186,0
975229646,0.000881797,0
1002506778,0.000881792,0
297456671,0.00088179,0
1191120301,0.000881787,0
1089836645,0.000881779,0
1021096977,0.000881778,0
1095937577,0.000881736,0
938925972,0.000881641,0
321011606,0.000881587,0
1067421995,0.000881538,0
1342983112,0.000881492,0
1253467108,0.000881487,0
279680992,0.000881457,0
1127491946,0.000881449,0
864728662,0.000881442,0
981732261,0.000881399,0
1332110630,0.000881319,0
1113379685,0.000881275,0
557374413,0.000881117,0
624297902,0.000881103,0
1023363627,0.000881098,0
1323937985,0.000881005,0
917042382,0.000881003,0
1435062720,0.000880956,0
987123250,0.000880944,0
1337218587,0.000880854,0
499157029,0.00088085,0
311550700,0.00088078,0
266311859,0.000880775,0
631541458,0.000880758,0
597590190,0.000880744,0
479033171,0.000880728,0
306681147,0.000880723,0
980818706,0.000880684,0
658257709,0.000880653,0
596344747,0.00088061,0
583464292,0.000880581,0
1003173544,0.000880572,0
1054275655,0.000880535,0
735924226,0.000880432,0
294277345,0.000880419,0
634417188,0.000880396,0
602947559,0.000880395,0
764379859,0.000880394,0
546678567,0.000880309,0
288574955,0.000880297,0
1460799694,0.000880293,0
853250525,0.000880283,0
302913954,0.000880229,0
1486773620,0.000880188,0
886747897,0.000880157,0
1583779527,0.000880126,0
276576192,0.000880125,0
1207767506,0.000880084,0
1471874184,0.000880063,0
1009861249,0.00088006,0
454248326,0.000879967,0
609752454,0.000879927,0
943620938,0.000879869,0
536262832,0.000879815,0
1090153879,0.000879798,0
803898743,0.00087973,0
741675908,0.000879723,0
1427424115,0.000879721,0
1133762510,0.000879713,0
891076996,0.000879612,0
1339080633,0.000879576,0
435098408,0.000879501,0
1105680269,0.000879451,0
315042819,0.000879372,0
825079462,0.000879319,0
835972576,0.000879312,0
456609631,0.00087925,0
467127099,0.000879249,0
656819729,0.000879249,0
947154988,0.000879239,0
320066975,0.00087921,0
586772414,0.000879192,0
610515642,0.000879181,0
1095421836,0.000879119,0
840724212,0.000879076,0
431576254,0.000879049,0
738514960,0.000879047,0
806635984,0.000879021,0
877672192,0.000878983,0
260915908,0.000878968,0
338887926,0.000878916,0
773168228,0.000878915,0
633361720,0.000878864,0
878318257,0.00087886,0
945795556,0.000878678,0
1122692547,0.000878649,0
594637885,0.000878631,0
805755247,0.0008786,0
647807115,0.000878533,0
1079853149,0.00087852,0
1167983531,0.000878503,0
939560363,0.000878495,0
1452135527,0.000878458,0
516192066,0.000878403,0
1139416250,0.000878359,0
296191603,0.000878228,0
438974414,0.000878222,0
344641726,0.000878212,0
336037644,0.000878131,0
1331469604,0.000878108,0
263462380,0.000878083,0
639370251,0.000878067,0
1069125433,0.000878048,0
275764952,0.000877966,0
843339958,0.000877927,0
573517551,0.000877894,0
645815692,0.000877891,0
688563714,0.00087789,0
486557275,0.000877888,0
297143818,0.000877882,0
586739664,0.000877698,0
1205846680,0.00087767,0
594425886,0.000877661,0
315535946,0.000877633,0
290915038,0.000877627,0
331817863,0.000877603,0
1069581446,0.000877603,0
265173026,0.00087754,0
850512045,0.000877524,0
579252896,0.000877474,0
445501239,0.000877445,0
313637512,0.000877397,0
356145380,0.000877383,0
507700145,0.000877347,0
1144628716,0.000877333,0
576194561,0.000877282,0
1054546655,0.000877282,0
1031973396,0.000877239,0
342316441,0.000877218,0
1591773427,0.000877198,0
691411665,0.000877153,0
894245673,0.000877143,0
638230111,0.00087714,0
857122884,0.000877136,0
584435242,0.000877135,0
1556746699,0.00087713,0
498697301,0.000877128,0
350935766,0.000877113,0
503337870,0.000877099,0
596473091,0.000877094,0
647855826,0.000877056,0
1117976282,0.00087705,0
276740642,0.000877026,0
865043343,0.000876943,0
616231440,0.000876939,0
278976080,0.000876932,0
855742300,0.000876873,0
874941151,0.000876821,0
844002351,0.000876804,0
1091062840,0.000876791,0
1080312006,0.000876785,0
986860568,0.000876742,0
335691896,0.00087667,0
638157404,0.000876665,0
1084939296,0.000876598,0
765414841,0.000876583,0
808393163,0.000876574,0
348317244,0.000876561,0
801126421,0.000876535,0
1192691074,0.000876512,0
1178882264,0.000876495,0
926388933,0.000876485,0
675641764,0.000876452,0
597594418,0.000876451,0
1123144914,0.000876436,0
688641819,0.000876426,0
899374850,0.000876417,0
340790809,0.000876387,0
646648444,0.000876315,0
1059896141,0.000876277,0
323398582,0.000876213,0
623081775,0.000876209,0
772492333,0.000876198,0
578790691,0.000876097,0
450417982,0.000876095,0
658620810,0.000876085,0
1040283796,0.000876042,0
339312581,0.000876037,0
864098062,0.000876018,0
661876780,0.00087595,0
1391606139,0.000875946,0
582154083,0.00087594,0
1181813127,0.000875906,0
475502119,0.000875798,0
1300350821,0.000875763,0
831940950,0.000875754,0
600012460,0.000875691,0
255976560,0.00087569,0
1081850183,0.000875669,0
355302781,0.000875639,0
958778907,0.00087561,0
855036294,0.000875587,0
824112738,0.00087555,0
548236726,0.000875511,0
251068937,0.000875464,0
1209544889,0.000875464,0
324677279,0.000875428,0
272936191,0.000875357,0
746735009,0.000875343,0
